Book_ID,Title,Author,Rating,Ratings_Count,Year,Image_URL
17288661,Sycamore Row,John Grisham,3.98,56315,2013,https://images.gr-assets.com/books/1375888633m/17288661.jpg
8652190,"Awakened (House of Night, #8)","P.C. Cast, Kristin Cast",4.02,101234,2011,https://images.gr-assets.com/books/1307744664m/8652190.jpg
17150,My Ántonia,Willa Cather,3.76,81102,1918,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
213753,"Life As We Knew It (Last Survivors, #1)",Susan Beth Pfeffer,3.89,94282,2006,https://images.gr-assets.com/books/1328012816m/213753.jpg
706,America (The Book): A Citizen's Guide to Democracy Inaction,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",4.02,74511,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
89375,90 Minutes in Heaven: A True Story of Death and Life,"Don Piper, Cecil Murphey",3.91,67937,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17407748,The Longest Ride,Nicholas Sparks,4.14,71276,2012,https://images.gr-assets.com/books/1367536453m/17407748.jpg
57854,Tao Te Ching,"Lao Tzu, Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe",4.31,39863,-300,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
78983,"Kane and Abel (Kane and Abel, #1)",Jeffrey Archer,4.27,74052,1979,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1609451,Change of Heart,Jodi Picoult,3.91,86471,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
32370,Dry,Augusten Burroughs,4.01,70550,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
80568,Sam's Letters to Jennifer,James Patterson,4.15,77538,2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
25644601,"Grey (Fifty Shades, #4)",E.L. James,3.76,75320,2015,https://images.gr-assets.com/books/1433182986m/25644601.jpg
106,Dune Messiah (Dune Chronicles #2),Frank Herbert,3.86,82580,1969,https://images.gr-assets.com/books/1392528394m/106.jpg
17267,The Great Divorce,C.S. Lewis,4.28,75031,1945,https://images.gr-assets.com/books/1166805741m/17267.jpg
80536,Little Earthquakes,Jennifer Weiner,3.76,77592,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
46306,The Complete Fairy Tales,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",4.28,90999,1835,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6466909,"New Moon: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #2)",Mark Cotta Vaz,4.34,82399,2009,https://images.gr-assets.com/books/1343724104m/6466909.jpg
24445517,"Maybe Someday (Maybe, #1)",Colleen Hoover,4.33,81707,2014,https://images.gr-assets.com/books/1421002815m/24445517.jpg
31101,Mr. Maybe,Jane Green,3.41,78132,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
77392,"Anne of the Island (Anne of Green Gables, #3)",L.M. Montgomery,4.21,97049,1915,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
51893,Thus Spoke Zarathustra,"Friedrich Nietzsche, Walter Kaufmann",4.05,65362,1883,https://images.gr-assets.com/books/1480901846m/51893.jpg
156538,North and South,"Elizabeth Gaskell, Alan Shelston",4.13,95274,1854,https://images.gr-assets.com/books/1349633381m/156538.jpg
11330361,A Stolen Life,Jaycee Dugard,3.89,72713,2011,https://images.gr-assets.com/books/1327928284m/11330361.jpg
7913305,"The Immortals of Meluha (Shiva Trilogy, #1)",Amish Tripathi,4.0,62784,2010,https://images.gr-assets.com/books/1334659192m/7913305.jpg
8650,"The Lost World (Jurassic Park, #2)",Michael Crichton,3.72,83389,1995,https://images.gr-assets.com/books/1386864575m/8650.jpg
9593913,"Requiem (Delirium, #3)",Lauren Oliver,3.74,100593,2013,https://images.gr-assets.com/books/1340992438m/9593913.jpg
13890,"A Crown of Swords (Wheel of Time, #7)",Robert Jordan,4.0,86421,1996,https://images.gr-assets.com/books/1358542379m/13890.jpg
21348,Aesop's Fables,"Aesop, Laura Harris, Laura Gibbs",4.05,88508,-560,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
394535,"Blood Meridian, or the Evening Redness in the West",Cormac McCarthy,4.18,71095,1985,https://images.gr-assets.com/books/1453995760m/394535.jpg
12751687,"Finale (Hush, Hush, #4)",Becca Fitzpatrick,4.22,107569,2012,https://images.gr-assets.com/books/1362408156m/12751687.jpg
13440,Skeleton Crew,Stephen King,3.93,82320,1985,https://images.gr-assets.com/books/1271861632m/13440.jpg
22206,Lullaby,Chuck Palahniuk,3.73,66713,2002,https://images.gr-assets.com/books/1327268513m/22206.jpg
6969361,2 States: The Story of My Marriage,Chetan Bhagat,3.42,67866,2009,https://images.gr-assets.com/books/1255292027m/6969361.jpg
263145,"Vampire Knight, Vol. 1 (Vampire Knight, #1)","Matsuri Hino, Tomo Kimura",4.1,89733,2005,https://images.gr-assets.com/books/1329232329m/263145.jpg
91478,"Summer Knight (The Dresden Files, #4)",Jim Butcher,4.3,91012,2002,https://images.gr-assets.com/books/1345557469m/91478.jpg
61975,"Dragonflight (Dragonriders of Pern, #1)","Anne McCaffrey, Teodor Panasiński",4.1,95378,1968,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1081560,"The History of the Hobbit, Part One: Mr. Baggins","John D. Rateliff, J.R.R. Tolkien",3.81,108399,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17788401,Ugly Love,Colleen Hoover,4.3,107583,2014,https://images.gr-assets.com/books/1399179135m/17788401.jpg
47401,"Chocolat (Chocolat, #1)",Joanne Harris,3.95,84770,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
293101,The Amityville Horror,Jay Anson,3.82,80959,1977,https://images.gr-assets.com/books/1306079371m/293101.jpg
11713,The English Patient,Michael Ondaatje,3.88,83741,1992,https://images.gr-assets.com/books/1320527907m/11713.jpg
13639050,"Gabriel's Rapture (Gabriel's Inferno, #2)",Sylvain Reynard,4.22,91213,2012,https://images.gr-assets.com/books/1343962380m/13639050.jpg
11012,Dubliners,"James Joyce, Jeri Johnson",3.85,73140,1914,https://images.gr-assets.com/books/1334138184m/11012.jpg
5941033,Let the Great World Spin,Colum McCann,3.93,71515,2009,https://images.gr-assets.com/books/1474988022m/5941033.jpg
227865,"The Eternity Code (Artemis Fowl, #3)",Eoin Colfer,4.04,94437,2003,https://images.gr-assets.com/books/1327945417m/227865.jpg
43933,Tell No One,Harlan Coben,4.11,78070,2001,https://images.gr-assets.com/books/1421365049m/43933.jpg
17660,The Tommyknockers,Stephen King,3.48,89262,1987,https://images.gr-assets.com/books/1394210331m/17660.jpg
5287473,"Hex Hall (Hex Hall, #1)",Rachel Hawkins,3.96,109881,2010,https://images.gr-assets.com/books/1368393885m/5287473.jpg
13099738,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Austin Kleon,3.86,93625,2010,https://images.gr-assets.com/books/1404576602m/13099738.jpg
816,Cryptonomicon,Neal Stephenson,4.25,72683,1999,https://images.gr-assets.com/books/1327931476m/816.jpg
16102004,"Beautiful Bastard (Beautiful Bastard, #1)",Christina Lauren,4.05,111668,2013,https://images.gr-assets.com/books/1362258921m/16102004.jpg
14249,Prodigal Summer,Barbara Kingsolver,3.98,78529,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5204,We Were the Mulvaneys,Joyce Carol Oates,3.7,77251,1996,https://images.gr-assets.com/books/1309282868m/5204.jpg
102920,Understanding Comics: The Invisible Art,Scott McCloud,3.98,77277,1993,https://images.gr-assets.com/books/1328408101m/102920.jpg
7842288,"Beautiful Darkness (Caster Chronicles, #2)","Kami Garcia, Margaret Stohl",3.84,95447,2010,https://images.gr-assets.com/books/1327879100m/7842288.jpg
12391521,The Psychopath Test: A Journey Through the Madness Industry,Jon Ronson,3.91,44097,2011,https://images.gr-assets.com/books/1364166270m/12391521.jpg
14865,Vanishing Acts,Jodi Picoult,3.68,79662,2005,https://images.gr-assets.com/books/1407719603m/14865.jpg
15159,Absolute Power,David Baldacci,4.15,72481,1995,https://images.gr-assets.com/books/1328399707m/15159.jpg
6858,"Hot Six (Stephanie Plum, #6)",Janet Evanovich,4.18,99329,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13624688,The Time Keeper,Mitch Albom,3.85,72277,2012,https://images.gr-assets.com/books/1340478576m/13624688.jpg
33456,"A Dirty Job (Grim Reaper, #1)",Christopher Moore,4.08,78523,2006,https://images.gr-assets.com/books/1331323415m/33456.jpg
1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,4.24,66406,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
334123,"The Amulet of Samarkand (Bartimaeus, #1)",Jonathan Stroud,3.99,86062,2003,https://images.gr-assets.com/books/1327877926m/334123.jpg
611298,I Am America (And So Can You!),"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",3.91,71023,2007,https://images.gr-assets.com/books/1435873807m/611298.jpg
763362,The One Minute Manager,"Kenneth H. Blanchard, Spencer Johnson",3.85,70241,1981,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
42697,Exodus,Leon Uris,4.33,77258,1958,https://images.gr-assets.com/books/1359742531m/42697.jpg
77163,Stones from the River,Ursula Hegi,4.07,80056,1994,https://images.gr-assets.com/books/1366513909m/77163.jpg
2052,"The Big Sleep (Philip Marlowe, #1)",Raymond Chandler,4.04,84489,1939,https://images.gr-assets.com/books/1371584712m/2052.jpg
4799,Cannery Row,John Steinbeck,4.02,81598,1945,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11230081,Seriously... I'm Kidding,Ellen DeGeneres,3.72,74358,2011,https://images.gr-assets.com/books/1441195131m/11230081.jpg
65119,"The Miserable Mill (A Series of Unfortunate Events, #4)","Lemony Snicket, Brett Helquist",3.83,101325,2000,https://images.gr-assets.com/books/1352146209m/65119.jpg
11250053,The Snow Child,Eowyn Ivey,3.95,72328,2012,https://images.gr-assets.com/books/1327098624m/11250053.jpg
17314430,"Wait for You (Wait for You, #1)","J. Lynn, Jennifer L. Armentrout",4.19,106236,2013,https://images.gr-assets.com/books/1363819713m/17314430.jpg
3293821,"The Last Straw (Diary of a Wimpy Kid, #3)",Jeff Kinney,4.11,82518,2009,https://images.gr-assets.com/books/1350396036m/3293821.jpg
6656,The Divine Comedy,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",4.06,74130,1308,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
48757,The Tao of Pooh,"Benjamin Hoff, Ernest H. Shepard",4.01,69975,1982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13047090,"Onyx (Lux, #2)",Jennifer L. Armentrout,4.33,111448,2012,https://images.gr-assets.com/books/1329408511m/13047090.jpg
13104080,"Unravel Me (Shatter Me, #2)",Tahereh Mafi,4.28,109183,2013,https://images.gr-assets.com/books/1340287622m/13104080.jpg
28078,The Birth of Venus,Sarah Dunant,3.79,78129,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
114954,"The Opal Deception  (Artemis Fowl, #4)",Eoin Colfer,4.04,95638,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
25074850,"The Girl in the Spider's Web (Millennium, #4)","David Lagercrantz, Stieg Larsson, George Goulding",3.73,53751,2015,https://images.gr-assets.com/books/1427843648m/25074850.jpg
26893819,The Girls,Emma Cline,3.49,76761,2016,https://images.gr-assets.com/books/1492065338m/26893819.jpg
179064,"The Goose Girl (The Books of Bayern, #1)",Shannon Hale,4.18,92952,2003,https://images.gr-assets.com/books/1330728389m/179064.jpg
21671,Mystic River,Dennis Lehane,4.19,86103,2001,https://images.gr-assets.com/books/1407109549m/21671.jpg
7619057,"Warm Bodies (Warm Bodies, #1)",Isaac Marion,3.93,66381,2010,https://images.gr-assets.com/books/1323400027m/7619057.jpg
62446,The Prince and the Pauper,"Mark Twain, Everett H. Emerson",3.84,84682,1881,https://images.gr-assets.com/books/1376406798m/62446.jpg
16690,The Moon is a Harsh Mistress,Robert A. Heinlein,4.17,80366,1966,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6642715,The Forty Rules of Love,"Elif Shafak, إليف شافاق, ارسلان فصیحی, محمد درويش",4.17,35283,2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6423,"High Five (Stephanie Plum, #5)",Janet Evanovich,4.17,92737,1999,https://images.gr-assets.com/books/1270849101m/6423.jpg
13596166,Joyland,Stephen King,3.9,75018,2013,https://images.gr-assets.com/books/1348154483m/13596166.jpg
13154150,"Attack on Titan, Vol. 1 (Attack on Titan, #1)","Hajime Isayama, Sheldon Drzka",4.42,82565,2010,https://images.gr-assets.com/books/1432712438m/13154150.jpg
46164,Tender Is the Night,F. Scott Fitzgerald,3.83,79008,1933,https://images.gr-assets.com/books/1438797669m/46164.jpg
306654,Cold Sassy Tree,Olive Ann Burns,3.99,82281,1984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
92517,The Glass Menagerie,Tennessee Williams,3.67,90032,1945,https://images.gr-assets.com/books/1391591003m/92517.jpg
13586707,My Brilliant Friend (The Neapolitan Novels #1),"Elena Ferrante, Ann Goldstein",3.88,64637,2011,https://images.gr-assets.com/books/1343064947m/13586707.jpg
368593,The 4-Hour Workweek,Timothy Ferriss,3.84,66129,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams  Reaching Your Destiny,Robin S. Sharma,3.77,52031,1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10054335,Rules of Civility,Amor Towles,3.99,75541,2011,https://images.gr-assets.com/books/1311705045m/10054335.jpg
61179,"Ringworld (Ringworld, #1)",Larry Niven,3.96,76925,1970,https://images.gr-assets.com/books/1408793358m/61179.jpg
7824322,Between Shades of Gray,Ruta Sepetys,4.36,87718,2011,https://images.gr-assets.com/books/1327873479m/7824322.jpg
439173,Frindle,"Andrew Clements, Brian Selznick",3.79,83351,1996,https://images.gr-assets.com/books/1344395824m/439173.jpg
6578293,"Dog Days (Diary of a Wimpy Kid, #4)",Jeff Kinney,4.14,78592,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13602426,The Round House,Louise Erdrich,3.91,67928,2012,https://images.gr-assets.com/books/1352999408m/13602426.jpg
18130,"A Wind in the Door (A Wrinkle in Time Quintet, #2)",Madeleine L'Engle,4.07,87277,1973,https://images.gr-assets.com/books/1327464177m/18130.jpg
13615258,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)",Veronica Roth,4.18,81621,2012,https://images.gr-assets.com/books/1399503802m/13615258.jpg
22822858,A Little Life,Hanya Yanagihara,4.27,66782,2015,https://images.gr-assets.com/books/1446469353m/22822858.jpg
156534,"Y: The Last Man, Vol. 1: Unmanned","Brian K. Vaughan, Pia Guerra, José Marzán Jr.",4.12,81326,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10803121,"The Alloy of Law (Mistborn, #4)",Brandon Sanderson,4.2,72185,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7981206,"Dead Reckoning (Sookie Stackhouse, #11)",Charlaine Harris,3.77,87066,2011,https://images.gr-assets.com/books/1357679465m/7981206.jpg
60792,The Accidental Tourist,"Anne Tyler, Jennifer Bassett",3.9,80075,1985,https://images.gr-assets.com/books/1502220282m/60792.jpg
12000020,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)",Benjamin Alire Sáenz,4.34,108884,2012,https://images.gr-assets.com/books/1328320260m/12000020.jpg
17184,The Invisible Man,H.G. Wells,3.62,84778,1897,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10374,Hard-Boiled Wonderland and the End of the World,"Haruki Murakami, Alfred Birnbaum",4.15,63764,1985,https://images.gr-assets.com/books/1399844477m/10374.jpg
1428,By the River Piedra I Sat Down and Wept,"Paulo Coelho, Alan R. Clarke",3.57,62106,1994,https://images.gr-assets.com/books/1466877798m/1428.jpg
62111,The Swiss Family Robinson  ,"Johann David Wyss, Scott McKowen, Arthur Pober",3.92,78355,1812,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
133266,Four Past Midnight ,Stephen King,3.9,76376,1990,https://images.gr-assets.com/books/1321023197m/133266.jpg
13486122,"The Marriage Bargain (Marriage to a Billionaire, #1)",Jennifer Probst,3.81,91630,2012,https://images.gr-assets.com/books/1329319988m/13486122.jpg
77390,"Anne of Avonlea (Anne of Green Gables, #2)",L.M. Montgomery,4.21,99918,1909,https://images.gr-assets.com/books/1305545757m/77390.jpg
824204,The Little Engine That Could,"Watty Piper, Doris Hauman, George Hauman",4.15,82102,1930,https://images.gr-assets.com/books/1352736875m/824204.jpg
16176440,We Are All Completely Beside Ourselves,Karen Joy Fowler,3.71,59973,2013,https://images.gr-assets.com/books/1364850195m/16176440.jpg
31360,"Children of the Mind (Ender's Saga, #4)",Orson Scott Card,3.74,74517,1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
338798,Ulysses,James Joyce,3.74,76791,1922,https://images.gr-assets.com/books/1428891345m/338798.jpg
816953,Someone Like You,Sarah Dessen,3.94,84358,1998,https://images.gr-assets.com/books/1336001301m/816953.jpg
3273,Moloka'i,Alan Brennert,4.15,75307,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11901,"The Witching Hour (Lives of the Mayfair Witches, #1)",Anne Rice,4.1,79824,1990,https://images.gr-assets.com/books/1327289387m/11901.jpg
17309,"This Present Darkness (Darkness, #1)",Frank E. Peretti,4.24,71815,1986,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16113791,"The Coincidence of Callie & Kayden (The Coincidence, #1)",Jessica Sorensen,4.21,97615,2012,https://images.gr-assets.com/books/1353550763m/16113791.jpg
24612118,Fates and Furies,Lauren Groff,3.56,66085,2015,https://images.gr-assets.com/books/1434750235m/24612118.jpg
22695,Summer Sisters,Judy Blume,3.83,73515,1998,https://images.gr-assets.com/books/1167356646m/22695.jpg
138959,Stuart Little,"E.B. White, Garth Williams",3.88,89033,1945,https://images.gr-assets.com/books/1347367311m/138959.jpg
46654,"The Foundation Trilogy (Foundation, #1-3)",Isaac Asimov,4.39,72311,1953,https://images.gr-assets.com/books/1316412178m/46654.jpg
771,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,4.06,32626,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
131123,"The Austere Academy (A Series of Unfortunate Events, #5)","Lemony Snicket, Brett Helquist",3.97,99311,2000,https://images.gr-assets.com/books/1320706187m/131123.jpg
6424,"Seven Up (Stephanie Plum, #7)",Janet Evanovich,4.15,94506,2001,https://images.gr-assets.com/books/1311720512m/6424.jpg
5391115,"The Awakening (Darkest Powers, #2)",Kelley Armstrong,4.16,95026,2009,https://images.gr-assets.com/books/1478986806m/5391115.jpg
91479,"Death Masks (The Dresden Files, #5)",Jim Butcher,4.32,83664,2003,https://images.gr-assets.com/books/1345557713m/91479.jpg
786256,Stellaluna,Janell Cannon,4.22,87423,1993,https://images.gr-assets.com/books/1275583521m/786256.jpg
902715,Before They Are Hanged (The First Law #2),Joe Abercrombie,4.27,68865,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
898885,Loving Frank,Nancy Horan,3.73,72734,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6425,"Hard Eight (Stephanie Plum, #8)","Janet Evanovich, Lorelei King",4.17,93057,2002,https://images.gr-assets.com/books/1479699438m/6425.jpg
150037,"The Vile Village (A Series of Unfortunate Events, #7)","Lemony Snicket, Brett Helquist",3.94,89733,2001,https://images.gr-assets.com/books/1352066958m/150037.jpg
67920,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,Flora Rheta Schreiber,3.99,72493,1973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
55030,Cosmos,Carl Sagan,4.35,76440,1980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22288,Haunted,Chuck Palahniuk,3.59,68861,2005,https://images.gr-assets.com/books/1391152326m/22288.jpg
37095,The Shell Seekers,Rosamunde Pilcher,4.13,73573,1987,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4952,What Is the What,Dave Eggers,4.16,59333,2006,https://images.gr-assets.com/books/1328837457m/4952.jpg
23878,Chronicle of a Death Foretold,"Gabriel García Márquez, Gregory Rabassa",3.95,56200,1981,https://images.gr-assets.com/books/1430736599m/23878.jpg
1848444,"A Scandal in Bohemia (The Adventures of Sherlock Holmes, #1)","Ronald Holt, Arthur Conan Doyle",4.22,65422,1891,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10587120,Killing Lincoln: The Shocking Assassination that Changed America Forever,"Bill O'Reilly, Martin Dugard",4.02,71868,2011,https://images.gr-assets.com/books/1317793681m/10587120.jpg
17262100,The Lowland,Jhumpa Lahiri,3.82,62231,2013,https://images.gr-assets.com/books/1366930267m/17262100.jpg
60400,"The Ruins of Gorlan (Ranger's Apprentice, #1)",John Flanagan,4.2,83085,2004,https://images.gr-assets.com/books/1293952830m/60400.jpg
5152478,Wintergirls,Laurie Halse Anderson,3.98,87665,2009,https://images.gr-assets.com/books/1346343878m/5152478.jpg
5354,The Brethren,John Grisham,3.71,69351,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
45112,"Assassin's Quest (Farseer Trilogy, #3)",Robin Hobb,4.18,67125,1997,https://images.gr-assets.com/books/1399584431m/45112.jpg
228296,Rosemary's Baby,Ira Levin,3.96,78766,1967,https://images.gr-assets.com/books/1327878603m/228296.jpg
59219,"The Talisman (The Talisman, #1)","Stephen King, Peter Straub",4.12,79508,1984,https://images.gr-assets.com/books/1170530286m/59219.jpg
140974,"The Path of Daggers (Wheel of Time, #8)",Robert Jordan,3.9,74815,1998,https://images.gr-assets.com/books/1390508613m/140974.jpg
412732,The Dharma Bums,Jack Kerouac,3.94,62454,1958,https://images.gr-assets.com/books/1428986082m/412732.jpg
6468666,"The Reckoning (Darkest Powers, #3)",Kelley Armstrong,4.21,92922,2010,https://images.gr-assets.com/books/1327154591m/6468666.jpg
11869272,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",Katherine Boo,3.97,69596,2012,https://images.gr-assets.com/books/1315601232m/11869272.jpg
152380,"Mary Poppins (Mary Poppins, #1)","P.L. Travers, Mary Shepard",4.05,82706,1934,https://images.gr-assets.com/books/1327947805m/152380.jpg
887877,"Red Seas Under Red Skies (Gentleman Bastard, #2)",Scott Lynch,4.23,68255,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
139253,The House on Mango Street,Sandra Cisneros,3.57,81579,1984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1971304,City of Thieves,David Benioff,4.28,68063,2008,https://images.gr-assets.com/books/1392015757m/1971304.jpg
1421990,"Halfway to the Grave (Night Huntress, #1)",Jeaniene Frost,4.18,106608,2007,https://images.gr-assets.com/books/1373855613m/1421990.jpg
31456,The Twits,"Roald Dahl, Quentin Blake",3.94,82458,1980,https://images.gr-assets.com/books/1406090629m/31456.jpg
334643,"Abhorsen (Abhorsen, #3)",Garth Nix,4.29,80740,2003,https://images.gr-assets.com/books/1401683669m/334643.jpg
7510,The Beach House,"James Patterson, Peter de Jonge",3.82,68676,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10611,The Eyes of the Dragon,Stephen King,3.92,72714,1987,https://images.gr-assets.com/books/1430121758m/10611.jpg
112,Children of Dune (Dune Chronicles #3),Frank Herbert,3.9,74133,1976,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8855321,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,4.2,68416,2011,https://images.gr-assets.com/books/1411013134m/8855321.jpg
18006496,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,4.6,99067,2015,https://images.gr-assets.com/books/1441230104m/18006496.jpg
15197,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",Art Spiegelman,4.41,90147,1991,https://images.gr-assets.com/books/1327887479m/15197.jpg
310258,The Snowy Day,Ezra Jack Keats,4.13,81914,1962,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
40331,"To the Nines (Stephanie Plum, #9)",Janet Evanovich,4.16,86963,2003,https://images.gr-assets.com/books/1169433446m/40331.jpg
12987977,Where We Belong,Emily Giffin,3.86,68224,2012,https://images.gr-assets.com/books/1340320747m/12987977.jpg
16213,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard   Preston,4.1,72207,1994,https://images.gr-assets.com/books/1413747743m/16213.jpg
9557,Sputnik Sweetheart,"Haruki Murakami, Philip Gabriel",3.82,62229,1999,https://images.gr-assets.com/books/1486764070m/9557.jpg
17465453,The Signature of All Things,Elizabeth Gilbert,3.81,61135,2012,https://images.gr-assets.com/books/1364277893m/17465453.jpg
8600,"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation",Lynne Truss,3.86,79117,2003,https://images.gr-assets.com/books/1473392595m/8600.jpg
30264,"Dead Witch Walking (The Hollows, #1)",Kim Harrison,4.04,91390,2004,https://images.gr-assets.com/books/1391713381m/30264.jpg
